NAME,EXP,POS_HEI_WEI,GRADE,AGE,SKILL,HISCH,HOTOWN,STARCOLL,COLLDIST,NUMOFF,INSTA,TWIT,TIK,NILVAL
Jai Rodriquez,2022 - present,OT / 6-6 / 270,Sophomore,-,82.26,Desert Vista,"Phoenix, AZ",USC,320 mi.,3,nan,nan,nan,nan
Ike Nnakenyi,2022 - present,EDGE / 6-3 / 220,Redshirt Freshman,-,82.26,Coronado,"Henderson, NV",nan,357 mi.,9,1.7K,648,244,nan
Jackson Paradis,nan,RB / 6-0 / 225,nan,nan,82.24,Tilton School,"Kingston, NH",San Jose State,396 mi.,17,2.6K,834,nan,nan
Mekhi Lynn,nan,QB / 6-2 / 180,nan,nan,82.24,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jaivion Green,2022 - present,CB / 6-1 / 185,Sophomore,-,82.23,Lamar,"Houston, TX",New Mexico State,1890 mi.,5,1.5K,1.1K,202,nan
Marcus Johnson,nan,OT / - / -,nan,nan,82.23,nan,nan,Kansas,nan,nan,nan,nan,nan,nan
Pershaun Fann,2022 - present,CB / 6-0 / 205,Redshirt Freshman,-,82.23,Colquitt County,"Moultrie, GA",nan,853 mi.,2,nan,nan,nan,nan
Robert Briggs,2022 - present,RB / 5-7 / 170,Sophomore,-,82.23,Bellville,"Bellville, TX",Iowa State,1188 mi.,1,nan,nan,nan,nan
Kaden Weatherby,nan,OT / 6-6 / 270,nan,nan,82.22,Eaglecrest,"Aurora, CO",nan,456 mi.,8,1.6K,732,nan,nan
Junior Vandeross,2022 - present,WR / 5-10 / 195,Sophomore,-,82.20,Jesuit,"Tampa, FL",San Diego State,948 mi.,9,nan,nan,nan,nan
Emir Stinette,2022 - present,IOL / 6-5 / 330,Sophomore,20,82.20,Imhotep Institute,"Philadelphia, PA",nan,56 mi.,8,-,503,nan,nan
Matt Hoffman,2022 - present,DL / 6-4 / 215,Sophomore,-,82.20,Cheltenham,"Wyncote, PA",Appalachian State,192 mi.,2,-,605,nan,nan
Rex Haynes,2022 - present,CB / 6-4 / 191,Redshirt Freshman,-,82.18,Cathedral Catholic,"San Diego, CA",Memphis,859 mi.,3,nan,nan,nan,nan
Marcus Vinson,2023 - present,TE / 6-4 / 250,Sophomore,-,nan,Duncanville,"Duncanville, TX",FIU,nan,nan,nan,nan,nan,nan
Juan Wilson,nan,WR / 5-10 / 163,nan,nan,82.18,nan,nan,Central Michigan,nan,nan,nan,nan,nan,nan
Tyler Siddons,nan,OT / 6-5 / 250,nan,nan,82.18,nan,nan,Southern Miss,100 mi.,4,nan,nan,nan,nan
Markim McKinnie,nan,S / 6-0 / 190,nan,-,82.17,Archbishop Hoban,"Akron, OH",Arkansas State,113 mi.,4,nan,nan,nan,nan
Kiel Eldridge,2022 - present,LB / 6-5 / 230,Redshirt Freshman,-,82.17,Heritage,"Monroeville, IN",Temple,84 mi.,1,nan,424,nan,nan
Adari Haulcy,2023 - present,S / 5-11 / 190,Sophomore,-,82.17,Fort Bend Marshall,"Missouri City, TX",SMU,753 mi.,7,nan,935,nan,nan
Jordan Morris,nan,TE / 6-4 / 225,nan,nan,82.17,nan,nan,Boise State,311 mi.,7,nan,nan,nan,nan
Shomari Seymour,nan,OT / 6-6 / 284,nan,nan,82.17,nan,nan,Auburn,nan,nan,nan,nan,nan,nan
Tajae Broadie,nan,TE / 6-3 / 235,nan,nan,82.17,nan,nan,Northwestern,231 mi.,16,1.4K,782,6,nan
Jeffrey Bonica,nan,IOL / 6-5 / 350,nan,nan,82.17,nan,nan,San Jose State,nan,nan,nan,nan,nan,nan
Teague Andersen,2022 - present,IOL / 6-4 / 265,Redshirt Freshman,-,82.17,Lehi,"Lehi, UT",Eastern Michigan,95 mi.,6,nan,nan,nan,nan
Gavin Rohrs,2022 - present,IOL / 6-4 / 310,Redshirt Freshman,-,82.17,Marysville,"Marysville, OH",Central Michigan,89 mi.,11,nan,nan,nan,nan
Omari Philyaw,2022 - present,CB / 5-11 / 180,Redshirt Freshman,-,82.15,Myers Park,"Charlotte, NC",Kansas State,33 mi.,15,3.2K,915,5.4K,nan
Izaiah Guy,2022 - present,CB / 6-2 / 180,Redshirt Freshman,-,82.15,Forest,"Ocala, FL",Memphis,343 mi.,6,nan,nan,nan,nan
Cade Goldman,nan,IOL / 6-4 / 260,nan,-,82.15,Hickory Ridge,"Harrisburg, NC",Liberty,12 mi.,9,nan,nan,nan,nan
Derell Bedingfield Jr.,2022 - present,LB / 6-2 / 190,Redshirt Freshman,-,82.15,Benedictine,"Cleveland, OH",Illinois,94 mi.,11,nan,790,nan,nan
Malachi Medlock,nan,RB / 6-1 / 215,nan,nan,82.15,nan,nan,San Diego State,161 mi.,7,1.7K,773,nan,nan
Jade Arroyo,nan,TE / 6-3 / 220,nan,nan,82.15,nan,nan,Arkansas State,nan,nan,nan,nan,nan,nan
Brady Ploucha,2022 - present,OT / 6-5 / 270,Redshirt Freshman,-,82.11,Divine Child,"Dearborn, MI",Southern Miss,122 mi.,2,nan,nan,nan,nan
Miyon Conaway,2022 - present,EDGE / 6-3 / 221,Redshirt Freshman,-,82.10,Jeff Davis,"Hazlehurst, GA",nan,430 mi.,2,nan,807,nan,nan
Fresh Walters,2022 - present,WR / 5-10 / 170,Redshirt Freshman,-,82.09,St. Lucie West Centennial,"Port Saint Lucie, FL",Florida Atlantic,549 mi.,1,nan,1.1K,nan,nan
Matteo Carriere,2022 - present,WR / 6-2 / 167,Redshirt Freshman,-,82.08,Alpharetta,"Alpharetta, GA",nan,656 mi.,3,nan,nan,nan,nan
Tyson Molio'o,nan,OT / 6-2 / 295,nan,-,82.08,St. John Bosco,"Bellflower, CA",Georgia State,687 mi.,4,nan,nan,nan,nan
Ja'mori Coard,2022 - present,DL / 6-3 / 300,Redshirt Freshman,-,82.08,Crestwood,"Sumter, SC",nan,628 mi.,1,nan,nan,nan,nan
Justin Evans-Jenkins,2022 - present,IOL / 6-1 / 290,Redshirt Freshman,19,82.07,Irvington,"Irvington, NJ",Louisville,1173 mi.,17,1,1.4K,1.5K,nan
Dami'on Thompson,2022 - present,WR / 6-2 / 190,Sophomore,-,82.06,Pebblebrook,"Mableton, GA",San Jose State,320 mi.,6,nan,nan,nan,nan
Tabry Shettron,2022 - present,TE / 6-4 / 215,Redshirt Freshman,-,82.06,Santa Fe,"Edmond, OK",Tulane,40 mi.,7,-,839,nan,nan
Quinton Harris,2022 - present,OT / 6-7 / 285,Redshirt Freshman,-,82.06,Seguin,"Arlington, TX",nan,14 mi.,4,-,413,nan,nan
Chrystyile Caldwell,2022 - present,LB / 6-1 / 220,Redshirt Freshman,-,82.06,Elba,"Elba, AL",North Dakota State,125 mi.,2,nan,673,nan,nan
Chad Mascoe,nan,QB / 6-0 / 220,nan,nan,82.05,nan,nan,Lehigh,590 mi.,12,1K,3K,224,nan
Miles Williams,nan,WR / 6-0 / 170,nan,nan,82.05,nan,nan,nan,271 mi.,3,nan,nan,nan,nan
Nate Maier,nan,OT / 6-6 / 305,nan,-,82.05,Rim Of The World Senior,"Lake Arrowhead, CA",nan,230 mi.,3,nan,nan,nan,nan
KeeKee McQueen,2022 - present,CB / 5-10 / 170,Redshirt Freshman,-,82.04,Spanaway Lake,"Spanaway, WA",FIU,536 mi.,3,3.9K,nan,-,nan
Ryan Burger,2022 - present,QB / 6-3 / 175,Redshirt Freshman,-,82.04,Myrtle Beach ,"Myrtle Beach, SC",nan,184 mi.,25,2.8K,2.4K,-,nan
Elijah Hopkins,2023 - present,CB / 5-11 / 174,Redshirt Freshman,-,82.04,West Port,"Ocala, FL",nan,371 mi.,6,nan,nan,nan,nan
Cannon DeVries,nan,ATH / 6-0 / 160,nan,nan,82.04,nan,nan,Rutgers,70 mi.,1,nan,nan,nan,nan
Ken Moore Jr.,nan,CB / 5-9 / 155,nan,nan,82.03,nan,nan,Arkansas State,nan,nan,nan,nan,nan,nan
Miguel Maldonado,nan,IOL / 6-4 / 325,nan,nan,82.01,Lakeland,"Lakeland, FL",Virginia Tech,48 mi.,10,nan,nan,nan,nan
Eli Coppess,2022 - present,LB / 6-1 / 200,Redshirt Freshman,-,82.01,Pickerington North,"Pickerington, OH",SMU,109 mi.,8,nan,nan,nan,nan
Claudel Bazile,2022 - present,EDGE / 6-2 / 220,Sophomore,-,82.01,Miramar,"Hollywood, FL",Coastal Carolina,784 mi.,2,-,-,nan,nan
Floyd Chalk,nan,RB / 5-9 / 185,nan,nan,82.00,nan,nan,Louisville,1544 mi.,4,nan,383,nan,nan
Dayvon Young,nan,WR / 6-0 / 165,nan,nan,82.00,nan,nan,Kent State,nan,nan,nan,nan,nan,nan
Takoda Bridges,nan,WR / 5-9 / 165,nan,nan,82.00,nan,nan,Wake Forest,862 mi.,3,nan,nan,nan,nan
Rodrick Huntley,nan,ATH / - / -,nan,nan,82.00,nan,nan,nan,nan,nan,nan,nan,nan,nan
Evan Johnson,2022 - present,CB / 6-1 / 175,Redshirt Freshman,-,82.00,Stevenson School,"Pebble Beach, CA",Central Michigan,609 mi.,1,nan,nan,nan,nan
Osiris Ross,nan,ATH / 5-10 / 180,nan,nan,82.00,nan,nan,Oklahoma State,nan,nan,nan,nan,nan,nan
Luke Sudul,nan,IOL / 6-5 / 292,nan,nan,82.00,nan,nan,Toledo,1516 mi.,7,nan,nan,nan,nan
Yaser Alawadi,nan,OT / 6-8 / 300,nan,nan,82.00,nan,nan,Louisiana,nan,nan,nan,nan,nan,nan
Christopher Jackson,nan,LB / 6-1 / 216,nan,nan,82.00,nan,nan,Colorado State,nan,nan,nan,782,nan,nan
Austin Myers,nan,QB / 6-4 / 185,nan,nan,82.00,nan,nan,East Carolina,55 mi.,7,nan,nan,nan,nan
Jonathan Murray,nan,TE / 6-7 / 210,nan,nan,82.00,nan,nan,Bowling Green,nan,nan,nan,nan,nan,nan
Hunter Lysholm,nan,IOL / 6-5 / 250,nan,nan,82.00,nan,nan,Iowa State,152 mi.,3,nan,nan,nan,nan
Avian Rice,nan,LB / 6-0 / 200,nan,nan,82.00,nan,nan,Arizona,nan,nan,nan,nan,nan,nan
Jmariyae Robinson,nan,WR / 6-0 / 165,nan,nan,82.00,nan,nan,Louisiana Tech,nan,nan,nan,nan,nan,nan
Cameron Dyson,nan,LB / 6-3 / 205,nan,nan,82.00,nan,nan,Tulane,nan,nan,nan,nan,nan,nan
Jaishon Davis,nan,ATH / 6-2 / 200,nan,nan,82.00,nan,nan,Maryland,nan,nan,nan,nan,nan,nan
CJ Davis,2022 - present,WR / 6-2 / 174,Sophomore,-,82.00,Live Oak,"Watson, LA",Texas A&M Commerce,166 mi.,1,nan,nan,nan,nan
Blake Steen,2022 - present,OT / 6-5 / 340,Sophomore,-,82.00,St. Thomas Aquinas,"Fort Lauderdale, FL",Maryland,832 mi.,5,984,418,nan,nan
Oakie Salave'a,2023 - present,TE / 6-2 / 185,Redshirt Freshman,-,81.98,Tafuna,"Pago Pago, AS",UAB,5626 mi.,3,2.3K,1.5K,805,nan
Taran Tyo,2022 - present,IOL / 6-3 / 290,Sophomore,-,81.97,Versailles,"Versailles, OH",Louisiana-Monroe,46 mi.,1,nan,nan,nan,nan
Montarious Reed,nan,S / - / -,nan,nan,81.97,nan,nan,Marshall,603 mi.,2,nan,nan,nan,nan
Ryan Gunter,2022 - present,OT / 6-5 / 300,Redshirt Freshman,-,81.96,Hewitt-Trussville,"Trussville, AL",Akron,16 mi.,4,4.9K,438,nan,nan
Hall Schmidt,2022 - present,OT / 6-7 / 285,Redshirt Freshman,-,81.95,Peninsula,"Gig Harbor, WA",San Jose State,404 mi.,2,nan,nan,nan,nan
Kade Kostus,2022 - present,DL / 6-3 / 248,Sophomore,-,81.95,Rockford,"Rockford, MI",Toledo,49 mi.,17,nan,nan,nan,nan
Kyron Barnes,2022 - present,OT / 6-4 / 285,Sophomore,-,81.95,Adams County Christian School,"Natchez, MS",Miami (OH),123 mi.,1,nan,nan,nan,nan
Maverick Baranowski,2022 - present,LB / 6-3 / 210,Sophomore,-,81.95,Spruce Creek,"Port Orange, FL",Utah State,1286 mi.,2,-,549,nan,nan
Jaydon Johnson,2022 - present,WR / 6-2 / 205,Redshirt Freshman,-,81.93,Fort Bend Marshall,"Missouri City, TX",Fresno State,217 mi.,7,nan,nan,nan,nan
Victor Rosa,2022 - present,RB / 5-11 / 206,Sophomore,-,81.93,Bristol Central,"Bristol, CT",Miami (OH),36 mi.,9,-,2.6K,nan,nan
D'yoni Hill,2022 - present,CB / 6-2 / 175,Sophomore,-,81.92,Gainesville,"Gainesville, FL",San Jose State,603 mi.,2,4.5K,299,nan,nan
Michai Hill,2022 - present,EDGE / 6-3 / 225,Redshirt Freshman,-,81.92,Newnan,"Newnan, GA",Sam Houston State,37 mi.,7,nan,768,nan,nan
Gerrod Henderson,2022 - present,DL / 6-2 / 260,Redshirt Freshman,-,81.92,Spring HS,"Spring, TX",Missouri State,317 mi.,2,nan,nan,nan,nan
Kamron Barnes,2022 - present,IOL / 6-5 / 300,Redshirt Freshman,-,81.92,Adams County Christian School,"Natchez, MS",Michigan,123 mi.,1,nan,nan,nan,nan
Zak Rozsman,nan,QB / 6-2 / 200,nan,nan,81.92,Walton,"Marietta, GA",nan,190 mi.,4,nan,nan,nan,nan
Ridge Docekal,nan,QB / 6-3 / 210,nan,nan,81.92,nan,nan,Texas Southern,948 mi.,1,nan,nan,nan,nan
John Mateer,2022 - present,QB / 5-10 / 160,Redshirt Freshman,-,81.91,Little Elm,"Little Elm, TX",nan,1419 mi.,2,nan,nan,nan,nan
James Aloisio,nan,OT / 6-4 / 270,nan,nan,81.90,nan,nan,UCLA,103 mi.,2,nan,nan,nan,nan
Clayton Leonard,2022 - present,IOL / 6-4 / 265,Redshirt Freshman,-,81.90,Iroquois West,"Gilman, IL",nan,48 mi.,3,nan,nan,nan,nan
Gavin Freeman,2022 - present,WR / 5-10 / 170,Sophomore,-,81.90,Heritage Hall,"Oklahoma City, OK",nan,22 mi.,4,-,9.4K,nan,nan
Cameron Knox,2022 - present,S / 6-0 / 185,Redshirt Freshman,-,81.87,New Albany,"New Albany, MS",Kent State,224 mi.,4,nan,636,nan,nan
Merhauti Xepera,2022 - present,DL / 6-3 / 220,Redshirt Freshman,-,81.86,Higley,"Gilbert, AZ",Buffalo,511 mi.,1,nan,nan,nan,nan
Zaylan Reese,nan,WR / 6-1 / 190,nan,nan,81.85,nan,nan,Kansas,nan,nan,nan,nan,nan,nan
Gavin Hambrick,2022 - present,LB / 6-2 / 200,Redshirt Freshman,-,81.84,Apple Valley,"Apple Valley, CA",Miami (OH),633 mi.,1,nan,539,nan,nan
Dewuan Mack,nan,CB / 6-0 / 185,nan,nan,81.83,nan,nan,New Mexico State,267 mi.,5,nan,nan,nan,nan
Bryce Grays,2023 - present,S / 5-11 / 168,Redshirt Freshman,-,81.81,Fort Bend Christian Academy,"Richmond, TX",Nevada,1660 mi.,6,nan,nan,nan,nan
Cameron Pickett,2022 - present,WR / 6-0 / 170,Sophomore,-,81.81,Brooks College Prep,"Chicago, IL",Buffalo,168 mi.,1,nan,nan,nan,nan
Isaiah Street,2022 - present,DL / 6-5 / 225,Redshirt Freshman,-,81.81,Brownsburg,"Brownsburg, IN",Cincinnati,171 mi.,4,1.9K,395,nan,nan
Josh Dallas,2022 - present,WR / 6-2 / 200,Redshirt Freshman,-,81.81,Trinity Christian School,"Sharpsburg, GA",nan,177 mi.,3,nan,nan,nan,nan
Mario Easterly,2022 - present,S / 6-0 / 195,Redshirt Freshman,-,81.79,Bishop McDevitt,"Harrisburg, PA",Washington,238 mi.,11,3.6K,510,nan,nan
Matthew Bailey,2022 - present,S / 6-2 / 190,Sophomore,-,81.79,Moline Sr,"Moline, IL",Liberty,151 mi.,1,nan,nan,nan,nan
Jamal Hailey,2022 - present,RB / 5-11 / 180,Redshirt Freshman,-,81.78,Berrien Springs,"Berrien Springs, MI",nan,48 mi.,1,nan,215,nan,nan
Maddux Madsen,2022 - present,QB / 6-0 / 175,Redshirt Freshman,-,81.76,American Fork,"American Fork, UT",Buffalo,322 mi.,11,nan,nan,nan,nan
Semaj Flagg,nan,S / 6-2 / 189,nan,nan,81.75,nan,nan,Utah State,0 mi.,6,nan,nan,nan,nan
Kanen Hamlett,2022 - present,TE / 6-4 / 230,Redshirt Freshman,-,81.75,Madison Academy,"Madison, AL",Texas Tech,333 mi.,10,2.6K,821,-,nan
Vincent Paige,nan,LB / 6-1 / 205,nan,nan,81.74,nan,nan,Toledo,34 mi.,11,nan,nan,nan,nan
Jacob Reece,2022 - present,IOL / 6-4 / 295,Redshirt Freshman,-,81.72,Brighton,"Salt Lake City, UT",Rutgers,592 mi.,3,nan,604,nan,nan
Rodney Shelley,2022 - present,CB / 5-11 / 160,Sophomore,-,81.72,Langston Hughes,"Fairburn, GA",Connecticut,19 mi.,5,4.3K,389,nan,nan
Noah McKinney,2023 - present,IOL / 6-3 / 245,Redshirt Freshman,-,81.72,Byrnes,"Duncan, SC",Colorado State,1848 mi.,5,nan,nan,nan,nan
Mike Sharpe II,nan,RB / 5-10 / 186,nan,-,81.70,Pinson Valley,"Pinson, AL",Texas State,271 mi.,5,nan,nan,nan,nan
Braxton White,nan,EDGE / 6-4 / 215,nan,nan,81.70,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carson Haggard,2022 - present,QB / 6-0 / 165,Redshirt Freshman,-,81.67,Gulliver Prep,"Miami, FL",Arizona State,661 mi.,3,nan,nan,nan,nan
Landry Lyddy,2023 - present,QB / 6-1 / 191,Sophomore,-,81.67,Calvary Baptist Academy,"Shreveport, LA",nan,65 mi.,6,nan,2.2K,nan,nan
Adam Trick,2022 - present,LB / 6-4 / 220,Redshirt Freshman,-,81.67,Wayne,"Dayton, OH",Central Arkansas,34 mi.,10,nan,742,nan,nan
Trevin Ostler,2022 - present,IOL / 6-5 / 240,Redshirt Freshman,-,81.67,Bountiful,"Bountiful, UT",Bowling Green,46 mi.,1,nan,nan,nan,nan
Roy Williams,2022 - present,EDGE / 6-7 / 241,Sophomore,-,81.67,A B Shepard,"Palos Heights, IL",Toledo,52 mi.,1,nan,nan,nan,nan
Dexter Ricks,2022 - present,CB / 6-1 / 175,Redshirt Freshman,-,81.67,Baldwin,"Milledgeville, GA",New Mexico,377 mi.,1,4.3K,727,nan,nan
Derek Boyd,2022 - present,RB / 6-1 / 215,Redshirt Freshman,-,81.67,Oaks Christian,"Westlake Village, CA",San Diego State,nan,nan,nan,nan,nan,nan
Jaylen Sulton,nan,ATH / 5-11 / 195,nan,nan,81.67,nan,nan,Indiana,nan,nan,nan,nan,nan,nan
Kody Finley,nan,WR / 6-4 / 180,nan,nan,81.67,nan,nan,nan,nan,nan,nan,nan,nan,nan
Michael Hayes,nan,RB / 5-8 / 165,nan,nan,81.67,nan,nan,Old Dominion,nan,nan,nan,nan,nan,nan
Travion Barnes,nan,LB / 6-0 / 210,nan,nan,81.67,nan,nan,Georgia Tech,nan,nan,nan,nan,nan,nan
Blaine Hipa,nan,QB / 6-2 / 196,nan,nan,81.67,nan,nan,nan,nan,nan,nan,nan,nan,nan
Claishon Ivory,nan,ATH / - / -,nan,nan,81.67,nan,nan,Utah State,nan,nan,nan,nan,nan,nan
John Vanisi,nan,TE / 6-3 / 200,nan,nan,81.67,nan,nan,Miami (OH),nan,nan,nan,nan,nan,nan
Daniel Santiago,nan,DL / 6-2 / 288,nan,nan,81.67,nan,nan,Appalachian State,nan,nan,nan,nan,nan,nan
David Oke,nan,EDGE / 6-3 / 235,nan,nan,81.67,nan,nan,Georgia State,nan,nan,nan,nan,nan,nan
Marques Dunn,nan,TE / 6-2 / 215,nan,nan,81.67,nan,nan,Charlotte,nan,nan,nan,nan,nan,nan
Saidou Ba,nan,OT / 6-6 / 295,nan,-,81.66,PURE Youth,"Memphis, TN",Toledo,57 mi.,1,nan,nan,nan,nan
J.D. Lampley,2022 - present,DL / 6-3 / 292,Sophomore,-,81.65,Richmond Senior,"Rockingham, NC",Abilene Christian,156 mi.,16,nan,915,nan,nan
Mo Omonode,2022 - present,DL / 6-0 / 290,Sophomore,-,81.65,West Lafayette,"West Lafayette, IN",Colorado State,0 mi.,15,nan,701,nan,nan
Jake Steele,2022 - present,IOL / 6-3 / 240,Redshirt Freshman,-,81.61,Murrieta Valley,"Murrieta, CA",nan,367 mi.,1,nan,nan,nan,nan
Kao Hansen,nan,ATH / 6-3 / 195,nan,nan,81.60,nan,nan,Central Michigan,nan,nan,nan,nan,nan,nan
Dakari Frazier,nan,EDGE / 6-4 / 245,nan,-,81.59,Pickerington Central,"Pickerington, OH",Liberty,140 mi.,11,nan,554,nan,nan
Reid Williford,2022 - present,LB / 6-2 / 195,Sophomore,-,81.59,CPA,"Nashville, TN",Charlotte,339 mi.,6,nan,467,nan,nan
Josiah Wyatt,2022 - present,DL / 6-4 / 220,Redshirt Freshman,-,81.59,Buford,"Buford, GA",Central Michigan,200 mi.,1,3K,743,nan,nan
Luke Roaten,2022 - present,OT / 6-5 / 260,Redshirt Freshman,-,81.58,Tomball,"Tomball, TX",Boise State,1632 mi.,8,-,401,nan,nan
Kamryn Perry,2022 - present,WR / 5-8 / 150,Redshirt Freshman,-,81.57,Marietta,"Marietta, GA",Buffalo,373 mi.,3,nan,nan,nan,nan
Reggie Jean,2022 - present,DL / 6-4 / 280,Redshirt Freshman,-,81.57,Foundation Academy,"Winter Garden, FL",Nebraska,1009 mi.,8,nan,nan,nan,nan
David Dallas,2022 - present,QB / 6-0 / 203,Redshirt Freshman,-,81.57,Trinity Christian School,"Sharpsburg, GA",Coastal Carolina,177 mi.,2,nan,nan,nan,nan
Isaiah Holland,2022 - present,S / 6-2 / 186,Redshirt Freshman,-,81.56,Valdosta,"Valdosta, GA",Oklahoma State,216 mi.,1,nan,481,nan,nan
Isaiah Boyd,2022 - present,DL / 6-1 / 257,Redshirt Freshman,-,81.56,Haverford School,"Haverford, PA",TCU,1084 mi.,6,nan,nan,nan,nan
Zach Wilcke,2022 - present,QB / 6-3 / 180,Sophomore,-,81.53,Hernando,"Hernando, MS",South Alabama,248 mi.,5,3.9K,1.6K,-,nan
Bobby Golden,2022 - present,WR / 5-9 / 160,Sophomore,-,81.51,Miami Palmetto,"Miami, FL",Campbell,1056 mi.,4,nan,nan,nan,nan
Jake McNamara,2022 - present,QB / 5-11 / 185,Redshirt Freshman,-,81.51,Fred J Page,"Franklin, TN",Eastern Washington,1154 mi.,4,nan,nan,nan,nan
Trae Tomlinson,nan,CB / 5-9 / 180,nan,nan,81.50,nan,nan,Fresno State,nan,nan,nan,nan,nan,nan
Jason Seraphin,nan,IOL / 6-3 / 300,nan,nan,81.50,nan,nan,Nevada,nan,nan,nan,nan,nan,nan
Chris Henley,nan,RB / 6-0 / 200,nan,nan,81.50,nan,nan,Appalachian State,nan,nan,nan,nan,nan,nan
Tavian Cord,nan,ATH / 6-0 / 175,nan,nan,81.50,nan,nan,Coastal Carolina,nan,nan,nan,nan,nan,nan
Damien Brown,nan,RB / 5-9 / 190,nan,nan,81.50,Leonard,"Leonard, TX",BYU,1253 mi.,9,nan,nan,nan,nan
Isaac McNamee,nan,QB / 6-4 / 215,nan,nan,81.50,nan,nan,Utah State,nan,nan,nan,nan,nan,nan
Mark Welch,nan,IOL / 6-3 / 290,nan,nan,81.50,nan,nan,nan,132 mi.,2,nan,nan,nan,nan
Malachi Clark,2022 - present,DL / 6-2 / 280,Redshirt Freshman,-,81.50,Roseville,"Roseville, MI",UCF,229 mi.,10,nan,nan,nan,nan
Charlie Katarincic,2022 - present,IOL / 6-5 / 280,Redshirt Freshman,-,81.50,Choate Rosemary Hall,"Wallingford, CT",Miami (OH),400 mi.,5,nan,nan,nan,nan
Jaden Thomas,2022 - present,LB / 6-3 / 225,Redshirt Freshman,-,81.50,Hueytown ,"Hueytown, AL",Liberty,77 mi.,8,-,1K,nan,nan
Trevion Florence,nan,OT / 6-4 / 300,nan,nan,81.50,nan,nan,Grambling State,375 mi.,4,nan,nan,nan,nan
Micah Bell,nan,RB / 5-11 / 200,nan,nan,81.50,Ola,"McDonough, GA",Toledo,219 mi.,11,2.5K,794,388,nan
Devon Tauaefa,2022 - present,TE / 6-4 / 200,Redshirt Freshman,-,81.50,St. Louis,"Honolulu, HI",nan,0 mi.,1,nan,nan,nan,nan
Charlie Kreinbucher,nan,TE / 6-4 / 230,nan,nan,81.50,nan,nan,Northern Arizona,nan,nan,nan,nan,nan,nan
Zavotray Brown,nan,EDGE / - / -,nan,nan,81.50,nan,nan,Florida Atlantic,nan,nan,nan,nan,nan,nan
Will Hubert,2022 - present,EDGE / 6-4 / 235,Redshirt Freshman,20,81.50,Papillion-La Vista,"Papillion, NE",nan,241 mi.,7,1.8K,224,193,nan
E.J. Warner,2022 - present,QB / 6-0 / 192,Sophomore,-,81.49,Brophy College Preparatory,"Phoenix, AZ",BYU,2078 mi.,4,nan,nan,nan,nan
Kyle Crum,2022 - present,QB / 6-2 / 170,Redshirt Freshman,-,81.48,Centennial,"Corona, CA",Tennessee,83 mi.,2,nan,nan,nan,nan
Spencer Alvarez,2022 - present,IOL / 6-7 / 235,Sophomore,-,81.47,Columbia Heights Senior,"Minneapolis, MN",nan,0 mi.,2,1.2K,436,245,nan
Darrien Lewis,nan,LB / 6-2 / 230,nan,-,81.45,St. Frances Academy,"Baltimore, MD",Air Force,90 mi.,5,nan,nan,nan,nan
Cam Pedro,2022 - present,WR / 5-11 / 165,Redshirt Freshman,-,81.45,Collins Hill,"Suwanee, GA",Purdue,312 mi.,1,nan,376,nan,nan
Jahzon Jacks,2022 - present,DL / 6-4 / 270,Redshirt Freshman,-,81.45,St. Mary's,"Stockton, CA",nan,113 mi.,1,nan,nan,nan,nan
Ethan Lang,nan,IOL / 6-4 / 305,nan,-,81.45,IMG Academy,"Bradenton, FL",Toledo,651 mi.,11,nan,nan,nan,nan
Cornelius Wright,nan,CB / 5-10 / 165,nan,-,81.42,Columbus,"Miami, FL",nan,1230 mi.,6,nan,447,nan,nan
Khalif Kemp,nan,LB / 6-4 / 205,nan,nan,81.42,nan,nan,Central Arkansas,0 mi.,7,nan,nan,nan,nan
Josiah Robinson,2022 - present,LB / 5-9 / 193,Sophomore,-,81.42,Apopka,"Apopka, FL",Virginia,390 mi.,4,nan,nan,nan,nan
A.J. Bianco,2022 - present,QB / 6-3 / 210,Redshirt Freshman,-,81.42,St. Louis,"Honolulu, HI",nan,2564 mi.,5,nan,nan,nan,nan
Keylan Rutledge,2022 - present,OT / 6-4 / 270,Sophomore,-,81.42,Franklin County,"Carnesville, GA",San Diego,198 mi.,5,nan,nan,nan,nan
Jaden Robinson,2022 - present,EDGE / 6-4 / 215,Sophomore,-,81.42,Episcopal School of Dallas,"Dallas, TX",Marshall,580 mi.,1,nan,196,nan,nan
Jacob Finley,2022 - present,CB / 6-0 / 170,Redshirt Freshman,-,81.42,Hoover,"Hoover, AL",nan,600 mi.,1,nan,nan,nan,nan
Donovan Turner,nan,CB / 6-1 / 185,nan,-,81.41,Long Beach Poly,"Long Beach, CA",UCF,2527 mi.,2,nan,nan,nan,nan
Domanick Moon,2022 - present,LB / 6-2 / 235,Redshirt Freshman,-,81.40,R Nelson Snider,"Fort Wayne, IN",nan,102 mi.,12,-,nan,nan,nan
C.J. Mims,2022 - present,DL / 6-3 / 288,Redshirt Freshman,-,81.40,West Craven,"Vanceboro, NC",nan,26 mi.,14,nan,nan,nan,nan
Rowan Zolman,2023 - present,LB / 6-5 / 210,Sophomore,-,81.40,East Noble,"Kendallville, IN",nan,139 mi.,7,nan,nan,nan,nan
Cameron Pascal,nan,IOL / 6-3 / 275,nan,nan,81.40,nan,nan,South Alabama,nan,nan,nan,nan,nan,nan
